held_out_cohort,remaining_cohorts,n_primary_scoreable_genes,n_genes_with_recomputed_MCI,n_genes_becoming_insufficient,spearman_rho_vs_full_MCI,spearman_p_value,kendall_tau_vs_full_MCI,kendall_p_value,mean_absolute_MCI_change,median_absolute_MCI_change,maximum_absolute_MCI_change,mean_absolute_rank_change,median_absolute_rank_change,maximum_absolute_rank_change,exact_tier_matches,n_tier_changes,percent_tier_changes,loo_n_HIGH,loo_n_MODERATE,loo_n_UNSTABLE,loo_top_n_cutoff,loo_top_n_inclusive_size,original_HIGH_overlap,original_HIGH_recall,original_HIGH_jaccard
GSE141910,GSE249925;GSE36961,47,43,4,0.6470326861466322,2.7532387081081877e-06,0.468819363473815,1.2143225388091232e-05,0.2294516904247728,0.1333333333333333,0.6823716049473838,9.0,7.5,31.0,28,15,34.88372093023256,26,10,7,0.8766531320496833,18,12,0.6666666666666666,0.5
GSE249925,GSE141910;GSE36961,47,43,4,0.9183127089259095,4.2370798674205096e-18,0.8061600158739701,2.41015481715582e-13,0.1212149401995667,0.0894528580321341,0.5165087272673519,3.9069767441860463,3.0,24.5,38,5,11.627906976744184,18,6,19,0.7004431150780752,18,15,0.8333333333333334,0.7142857142857143
GSE36961,GSE141910;GSE249925,47,47,0,0.7791283192282007,1.1177117128135243e-10,0.6167749090555477,2.054227329527778e-09,0.1548792592276564,0.0979245353187244,0.5346445879449228,6.702127659574468,5.0,28.0,34,13,27.659574468085108,18,14,15,0.7053648982037501,18,13,0.7222222222222222,0.5652173913043478
