timestamp,task,primary_task3_status,hcm_primary_cohorts_complete,dcm_generalization_cohorts_complete,sensitivity_only_cohort,n_primary_hcm_de_inputs_ready_for_mci,n_dcm_generalization_de_inputs_ready,missing_expected_files_count,missing_expected_files,gse57338_gene_symbol_matrix_shape,gse57338_matched_target_symbols,gse57338_missing_target_symbols,cohort_summary_output,file_manifest_output,next_scientific_task
2026-07-08T11:31:07.284568,Task 3 - Run real differential expression per cohort,COMPLETE,"['GSE36961', 'GSE249925', 'GSE141910_HCM_vs_Control']","['GSE141910_DCM_vs_Control', 'GSE57338_DCM_HF_vs_Control']",GSE160997 not included in primary completion; below 8-control threshold and needs extreme-count QC before optional DE.,3,2,0,[],"[20450, 313]",67,"['CEP85L', 'MHRT', 'MT-TI', 'MT-TL1', 'RBM20', 'RPL36A-HNRNPH2', 'SSUH2', 'TARID']",/content/drive/MyDrive/MCI_Project/results/quality_control/differential_expression/TASK3_REAL_DE_COHORT_STATUS_TABLE_CODE20.csv,/content/drive/MyDrive/MCI_Project/results/differential_expression/TASK3_REAL_DIFFERENTIAL_EXPRESSION_FINAL_FILE_MANIFEST_CODE20.csv,"Task 4 - compute real HCM Molecular Concordance Index using GSE36961, GSE249925, and GSE141910 HCM DE outputs."
