dataset,contrast,gene_symbol,log2FC,SE,t_stat,p_value,FDR,mean_HCM,mean_Control,n_HCM,n_Control,abs_log2FC,direction
GSE141910,HCM_vs_Control,MTM1,-0.49389940979489333,0.11656860717797653,-4.236984740160869,3.513928280568844e-05,0.0002461345223540333,11.498692122370944,11.99259153216584,28,166,0.49389940979489333,down_in_HCM
GSE141910,HCM_vs_Control,EIF4G1,-0.333893075021373,0.07881602035617448,-4.236360495144128,3.5228662076073086e-05,0.00024666725454400187,15.07405796347258,15.407951038493957,28,166,0.333893075021373,down_in_HCM
GSE141910,HCM_vs_Control,TMEM59,-0.18534428006341092,0.04375642615307352,-4.235818515319767,3.530643905117586e-05,0.00024711837661792766,15.320917448344712,15.506261728408127,28,166,0.18534428006341092,down_in_HCM
GSE141910,HCM_vs_Control,SAMD9L,0.7038767524166926,0.1662335474530143,4.234264161484266,3.553040958170426e-05,0.00024859201533865874,12.255563260086975,11.551686507670293,28,166,0.7038767524166926,up_in_HCM
GSE141910,HCM_vs_Control,MMADHC,-0.28142341923442943,0.06647271927989941,-4.233667920962106,3.561668358491443e-05,0.00024910149724500217,14.52508744435799,14.80651086359242,28,166,0.28142341923442943,down_in_HCM
GSE141910,HCM_vs_Control,AHCYL1,-0.2600703592977581,0.06145673620629935,-4.231763275302289,3.589362451858803e-05,0.00025093512349521957,14.130703323072847,14.390773682370611,28,166,0.2600703592977581,down_in_HCM
GSE141910,HCM_vs_Control,MYOT,-0.925457442505528,0.21869747258660024,-4.231678727512791,3.590596565326185e-05,0.00025093512349521957,11.937008960708363,12.8624664032139,28,166,0.925457442505528,down_in_HCM
GSE141910,HCM_vs_Control,PYGO1,-0.6063668361363291,0.1433292387140496,-4.2305871542795765,3.606566371932048e-05,0.0002519560877116151,9.99883511114248,10.605201947278813,28,166,0.6063668361363291,down_in_HCM
GSE141910,HCM_vs_Control,HERC2P6,-1.111273116837578,0.26268328487845455,-4.230467566110162,3.608320082067385e-05,0.00025198351444478875,4.4611116934939234,5.572384810331502,28,166,1.111273116837578,down_in_HCM
GSE141910,HCM_vs_Control,CDK13-DT,0.4796487704274611,0.11338493050406555,4.230269122141084,3.611231979950586e-05,0.000252091770908089,7.382382480140117,6.902733709712654,28,166,0.4796487704274611,up_in_HCM
GSE141910,HCM_vs_Control,NOD2,-0.551679607290169,0.13045391322743405,-4.228923407827313,3.631037934098459e-05,0.0002533788363134745,7.926618079733226,8.478297687023394,28,166,0.551679607290169,down_in_HCM
GSE141910,HCM_vs_Control,LRRC75B,0.6942059027305281,0.1641736732926622,4.228484925795687,3.6375138465685976e-05,0.0002537350936003182,9.710232704995931,9.016026802265404,28,166,0.6942059027305281,up_in_HCM
GSE141910,HCM_vs_Control,OXTR,0.6556062374426387,0.1550538671904709,4.228248216713489,3.641014379452067e-05,0.00025388361283162377,7.209924551204596,6.554318313761955,28,166,0.6556062374426387,up_in_HCM
GSE141910,HCM_vs_Control,RERGL,0.6051079460637797,0.14312837702535922,4.227728691121593,3.6487086018230324e-05,0.0002543243311202929,10.199524726496133,9.594416780432356,28,166,0.6051079460637797,up_in_HCM
GSE141910,HCM_vs_Control,MLF1,-0.4701238732748634,0.11121595877124045,-4.227126021022386,3.6576536944975993e-05,0.0002548518737155968,14.298048161094032,14.768172034368899,28,166,0.4701238732748634,down_in_HCM
GSE141910,HCM_vs_Control,ENPEP,-0.6009557032377804,0.14218199338016604,-4.226665338914934,3.664505485682034e-05,0.0002552332206788243,11.542353896182131,12.143309599419913,28,166,0.6009557032377804,down_in_HCM
GSE141910,HCM_vs_Control,LRRC34,0.4403536871492242,0.10421279795371508,4.225524079535819,3.681532539006895e-05,0.00025632272243187156,9.437033547740501,8.996679860591279,28,166,0.4403536871492242,up_in_HCM
GSE141910,HCM_vs_Control,MCF2,1.156387995539717,0.2737735384953722,4.223885193196874,3.706116414035e-05,0.0002579373427557517,9.187689374005641,8.031301378465923,28,166,1.156387995539717,up_in_HCM
GSE141910,HCM_vs_Control,LINC03011,0.9423663326314932,0.22319266711344055,4.222210096860052,3.731405723528855e-05,0.0002595998277327685,8.081487278193038,7.139120945561547,28,166,0.9423663326314932,up_in_HCM
GSE141910,HCM_vs_Control,CYBB,-0.5630147534077349,0.13336635023572888,-4.221565277992463,3.741184641846467e-05,0.00026018238645568616,12.140951018912142,12.703965772319883,28,166,0.5630147534077349,down_in_HCM
GSE141910,HCM_vs_Control,SLC28A1,0.7865936237076404,0.18633872697509607,4.221310494477982,3.74505528275055e-05,0.0002603537681170144,8.684835900457031,7.898242276749388,28,166,0.7865936237076404,up_in_HCM
GSE141910,HCM_vs_Control,TMEM268,0.2959756297377463,0.07012076679495188,4.220941145769874,3.750673187931e-05,0.00026064644417479955,10.406853024100823,10.110877394363076,28,166,0.2959756297377463,up_in_HCM
GSE141910,HCM_vs_Control,ABCF2,-0.20827061648233264,0.049344420164341964,-4.2207531426792695,3.753535867202632e-05,0.00026074750284999,13.488100491052753,13.696371107535091,28,166,0.20827061648233264,down_in_HCM
GSE141910,HCM_vs_Control,MRAP2,0.9314061864646999,0.2206987134316422,4.220261060802185,3.761038582763189e-05,0.0002611706949838519,7.93368318649249,7.0022770000277905,28,166,0.9314061864646999,up_in_HCM
GSE141910,HCM_vs_Control,CAVIN1,0.38601348907893296,0.09147206199735895,4.220015168020135,3.764793055536405e-05,0.0002613333852161435,16.07523283393454,15.689219344855605,28,166,0.38601348907893296,up_in_HCM
GSE141910,HCM_vs_Control,TRIM41,0.28091805827666494,0.06657538187588001,4.219548583294577,3.771927075396058e-05,0.00026153199716184264,12.927269791260468,12.64635173298381,28,166,0.28091805827666494,up_in_HCM
GSE141910,HCM_vs_Control,WBP4,-0.26699136910191745,0.06327557300426757,-4.219501403549683,3.772649167135485e-05,0.00026153199716184264,12.998180761439247,13.265172130541172,28,166,0.26699136910191745,down_in_HCM
GSE141910,HCM_vs_Control,HCG27,0.5181206801632268,0.12279477883795951,4.21940317875356,3.7741529339024155e-05,0.00026153199716184264,9.164994923676502,8.64687424351328,28,166,0.5181206801632268,up_in_HCM
GSE141910,HCM_vs_Control,CRTAC1,0.8968219465542526,0.21254820814841474,4.219381355254871,3.7744871173262635e-05,0.00026153199716184264,9.523760772796821,8.626938826242574,28,166,0.8968219465542526,up_in_HCM
GSE141910,HCM_vs_Control,DOCK5,-0.43612276042293613,0.1033621472744037,-4.219366295333692,3.7747177465372634e-05,0.00026153199716184264,13.170876600890505,13.60699936131344,28,166,0.43612276042293613,down_in_HCM
GSE141910,HCM_vs_Control,GRB2,-0.38462792780536104,0.09121939137172647,-4.216514953908987,3.81862725060068e-05,0.00026447529476382486,12.977066336525365,13.361694264330728,28,166,0.38462792780536104,down_in_HCM
GSE141910,HCM_vs_Control,POLE3,-0.23871156995150739,0.056636999071902026,-4.214763738602346,3.8458370168915e-05,0.0002662602120183708,12.915690356785216,13.154401926736732,28,166,0.23871156995150739,down_in_HCM
GSE141910,HCM_vs_Control,PDE4D,-0.5799852195427816,0.1376112006161256,-4.214665789892233,3.847364373573787e-05,0.00026626637999241685,12.93910716646667,13.51909238600945,28,166,0.5799852195427816,down_in_HCM
GSE141910,HCM_vs_Control,SYPL1P2,0.8719764512488228,0.2069042644659479,4.214395742395787,3.851578347009879e-05,0.0002664584078407843,5.724822909110046,4.852846457861223,28,166,0.8719764512488228,up_in_HCM
GSE141910,HCM_vs_Control,GEMIN8,0.2738782809637923,0.06500463309585833,4.213211703847645,3.870106926971991e-05,0.000267613533854404,11.543160249392011,11.269281968428222,28,166,0.2738782809637923,up_in_HCM
GSE141910,HCM_vs_Control,TPCN1,0.48666584533372503,0.11551132045649473,4.213144161199499,3.871166443375432e-05,0.000267613533854404,15.094775652124783,14.608109806791047,28,166,0.48666584533372503,up_in_HCM
GSE141910,HCM_vs_Control,MRNIP,0.4180275821999453,0.09924674393859592,4.2120029898268445,3.8891095756805416e-05,0.00026875358557138434,12.067965839432407,11.649938257232463,28,166,0.4180275821999453,up_in_HCM
GSE141910,HCM_vs_Control,SH3KBP1,-0.43035330754103573,0.1021878862609193,-4.211392595421752,3.898739699917769e-05,0.0002693185375543942,13.348702974076328,13.77905628161737,28,166,0.43035330754103573,down_in_HCM
GSE141910,HCM_vs_Control,THEMIS2,-0.6474919072680506,0.15375376852379707,-4.2112262579621635,3.9013679396189495e-05,0.0002693995698103902,10.742376468737145,11.389868376005202,28,166,0.6474919072680506,down_in_HCM
GSE141910,HCM_vs_Control,YARS1,-0.3404807598801055,0.08085352134453468,-4.2110814002675525,3.903658165631916e-05,0.00026945720962096817,12.900578163728218,13.241058923608328,28,166,0.3404807598801055,down_in_HCM
GSE141910,HCM_vs_Control,MPHOSPH6,-0.3173076885275778,0.07536154110576729,-4.210472395757506,3.913300711427573e-05,0.00027002212475087085,11.210177798030331,11.527485486557907,28,166,0.3173076885275778,down_in_HCM
GSE141910,HCM_vs_Control,NMT1,-0.20737366682200814,0.04926184474670259,-4.209620404763445,3.926828771299329e-05,0.0002708546238564251,13.889155536905017,14.096529203727021,28,166,0.20737366682200814,down_in_HCM
GSE141910,HCM_vs_Control,WFIKKN2,1.0086192814418917,0.2396151160900818,4.209330771363805,3.931437799656158e-05,0.00027107153811930894,6.858593504903406,5.849974223461511,28,166,1.0086192814418917,up_in_HCM
GSE141910,HCM_vs_Control,SRGAP3-AS4,1.3329900606459937,0.31673615362034097,4.208518811034739,3.944386384598046e-05,0.00027186308688780203,7.915681995103511,6.58269193445752,28,166,1.3329900606459937,up_in_HCM
GSE141910,HCM_vs_Control,CPD,-0.46429827753499414,0.11033559927252566,-4.208055066508418,3.951800154839975e-05,0.00027220797882941065,13.267780318945317,13.732078596480328,28,166,0.46429827753499414,down_in_HCM
GSE141910,HCM_vs_Control,ZNF480,-0.27898050733125906,0.06629730420116842,-4.208021890071699,3.952331048957251e-05,0.00027220797882941065,12.07062732717375,12.349607834505019,28,166,0.27898050733125906,down_in_HCM
GSE141910,HCM_vs_Control,FHIP1B,0.2668831718343059,0.06343488644608498,4.20719870068873,3.965525710376686e-05,0.0002730151635411067,12.422929273142959,12.156046101308656,28,166,0.2668831718343059,up_in_HCM
GSE141910,HCM_vs_Control,TSEN34,0.49213670746939614,0.1169836234484106,4.206885485013437,3.970557209140704e-05,0.0002732599465160663,11.91173088137982,11.419594173910424,28,166,0.49213670746939614,up_in_HCM
GSE141910,HCM_vs_Control,WNK1,-0.5384031890990547,0.12802028322920772,-4.205608482642526,3.991134250325871e-05,0.0002745740184923183,15.591044752278478,16.12944794137754,28,166,0.5384031890990547,down_in_HCM
GSE141910,HCM_vs_Control,ZDHHC23,-0.6465187347461469,0.1537825757158357,-4.204109156948994,4.015423886492173e-05,0.0002761424309458752,9.031026102928646,9.677544837674793,28,166,0.6465187347461469,down_in_HCM
GSE141910,HCM_vs_Control,EIF4HP2,0.8705748706804176,0.2071214879662889,4.203208847273792,4.030077106582947e-05,0.00027704722418926887,8.082120879498614,7.211546008818194,28,166,0.8705748706804176,up_in_HCM
GSE141910,HCM_vs_Control,NOP14-AS1,0.28844715053085457,0.0686311218422923,4.20286224074376,4.035732012159612e-05,0.000277332987160768,10.270795034252744,9.982347883721893,28,166,0.28844715053085457,up_in_HCM
GSE141910,HCM_vs_Control,SCARA5,-0.7376161587821501,0.17551633507617814,-4.2025499134425734,4.040834149365073e-05,0.000277580566260466,12.349749127301521,13.087365286083665,28,166,0.7376161587821501,down_in_HCM
GSE141910,HCM_vs_Control,RGS13,1.017128495290235,0.24203712963010449,4.202365549635592,4.043848786779099e-05,0.0002776846164304208,6.1459511806784315,5.1288226853881955,28,166,1.017128495290235,up_in_HCM
GSE141910,HCM_vs_Control,ARVCF,0.7832130779444241,0.1864002884396927,4.2017803969108245,4.0534312050865815e-05,0.0002782394212078898,12.037943346797999,11.254730268853578,28,166,0.7832130779444241,up_in_HCM
GSE141910,HCM_vs_Control,HCRTR1,-0.9636775283782155,0.22947284834256254,-4.1995274619139895,4.0905282529910006e-05,0.0002806817996576071,5.391981743402169,6.3556592717803895,28,166,0.9636775283782155,down_in_HCM
GSE141910,HCM_vs_Control,COL6A4P2,1.0668094069761578,0.2540477709095983,4.199247264231171,4.0951646524121316e-05,0.0002808007333762868,6.650961844322387,5.584152437346232,28,166,1.0668094069761578,up_in_HCM
GSE141910,HCM_vs_Control,PSEN1,-0.15999223453195266,0.03810028908512582,-4.199239385677336,4.095295090563249e-05,0.0002808007333762868,12.97299682883781,13.132989063369763,28,166,0.15999223453195266,down_in_HCM
GSE141910,HCM_vs_Control,PNMA8A,0.5737006504566627,0.1367118558654763,4.196422079305112,4.1421943145425537e-05,0.0002839113044988016,11.920236276587604,11.346535626130942,28,166,0.5737006504566627,up_in_HCM
GSE141910,HCM_vs_Control,SLC16A14,0.4320671789141215,0.10297322046743917,4.195917899360485,4.150641311350129e-05,0.0002843849837047555,10.466606054505418,10.034538875591299,28,166,0.4320671789141215,up_in_HCM
GSE141910,HCM_vs_Control,LINC02754,1.1904597384739992,0.28376451012663556,4.195238290872713,4.162053494700232e-05,0.0002850613997313555,7.135096235083432,5.944636496609436,28,166,1.1904597384739992,up_in_HCM
GSE141910,HCM_vs_Control,UGP2,-0.3421835470542953,0.08158847050971127,-4.194018406235059,4.182613455924167e-05,0.00028636362022752996,16.10655375914867,16.44873730620297,28,166,0.3421835470542953,down_in_HCM
GSE141910,HCM_vs_Control,C1QB,-0.858020511372332,0.20463367796159096,-4.192958460793435,4.200556614795368e-05,0.00028748578413939613,13.051698835023549,13.909719346395898,28,166,0.858020511372332,down_in_HCM
GSE141910,HCM_vs_Control,GPR34,-0.6619479029440827,0.15792096819492077,-4.191640353464936,4.222972721773583e-05,0.0002889131337701195,10.745252692633725,11.407200595577814,28,166,0.6619479029440827,down_in_HCM
GSE141910,HCM_vs_Control,CRADD,0.2434518290546619,0.0581166015699896,4.189023832742074,4.267809338941048e-05,0.0002918727532021264,12.94897996091784,12.705528131863183,28,166,0.2434518290546619,up_in_HCM
GSE141910,HCM_vs_Control,LOC105375977,-0.7515454855651837,0.1795208512712526,-4.1863966232513725,4.313286838552252e-05,0.0002948068938897419,7.305636843731043,8.05718232929623,28,166,0.7515454855651837,down_in_HCM
GSE141910,HCM_vs_Control,SPATA4,0.8317960742960581,0.19869188817731645,4.186361516448761,4.313897669460978e-05,0.0002948068938897419,6.7643216406987445,5.93252556640269,28,166,0.8317960742960581,up_in_HCM
GSE141910,HCM_vs_Control,ZMYND8,-0.3166863239191935,0.0756526912538961,-4.186054966060235,4.319234921445791e-05,0.00029506271623884104,12.70855439318846,13.025240717107662,28,166,0.3166863239191935,down_in_HCM
GSE141910,HCM_vs_Control,SLIT3,0.5338675536076045,0.12757584636629385,4.184707127670327,4.342776699316493e-05,0.00029656150879544906,12.449400547088148,11.91553299348055,28,166,0.5338675536076045,up_in_HCM
GSE141910,HCM_vs_Control,TFAP2A,0.7774811976946892,0.18580275742106075,4.184443807433837,4.347390235931627e-05,0.00029676709232227957,6.561286675754485,5.783805478059798,28,166,0.7774811976946892,up_in_HCM
GSE141910,HCM_vs_Control,ERVMER34-1,-0.6998815116712167,0.16729283728123928,-4.183571293579247,4.3627107363725895e-05,0.0002977031472999106,9.202810770867256,9.902692282538476,28,166,0.6998815116712167,down_in_HCM
GSE141910,HCM_vs_Control,CLDN1,1.0983709028660107,0.26261145576349576,4.182494246767317,4.38169382426301e-05,0.0002988883484472406,7.800441364036776,6.702070461170767,28,166,1.0983709028660107,up_in_HCM
GSE141910,HCM_vs_Control,PRRG1,-0.5388304464585306,0.12883452482236873,-4.182345122174711,4.3843283792122865e-05,0.00029895790528308307,11.44387733510476,11.982707781563292,28,166,0.5388304464585306,down_in_HCM
GSE141910,HCM_vs_Control,SAP30,-0.326745727181313,0.07818179792617966,-4.179306895574733,4.438334991390383e-05,0.00030252907104422004,11.198289811239215,11.525035538420525,28,166,0.326745727181313,down_in_HCM
GSE141910,HCM_vs_Control,GRM1,0.9891277274631618,0.23672928959821082,4.178307336375488,4.4562414567413e-05,0.0003036378288135874,11.168955335958799,10.17982760849564,28,166,0.9891277274631618,up_in_HCM
GSE141910,HCM_vs_Control,PIM1,-0.6846551981351969,0.1638925241391715,-4.177464480038229,4.4713943348571984e-05,0.0003045582167814986,11.650303154410881,12.334958352546078,28,166,0.6846551981351969,down_in_HCM
GSE141910,HCM_vs_Control,LRGUK,-1.004219408862626,0.24039766595902046,-4.177325952215405,4.4738894968700566e-05,0.0003046160950921492,4.537555745934961,5.541775154797591,28,166,1.004219408862626,down_in_HCM
GSE141910,HCM_vs_Control,KNG1,-1.23705739768311,0.29615658341568646,-4.177038320119907,4.479074575023522e-05,0.0003048570132625385,4.524034807150653,5.761092204833762,28,166,1.23705739768311,down_in_HCM
GSE141910,HCM_vs_Control,TTC23L-AS1,0.5812315605984816,0.13915857452920233,4.176757074185971,4.484150084977807e-05,0.0003050902996074757,7.70717675155618,7.125945190957696,28,166,0.5812315605984816,up_in_HCM
GSE141910,HCM_vs_Control,C5AR2,-0.7500882719118673,0.17959264639165445,-4.176609048212808,4.4868236460638306e-05,0.000305160052019029,7.409508893163028,8.1595971650749,28,166,0.7500882719118673,down_in_HCM
GSE141910,HCM_vs_Control,S100A8,-1.1906533736814513,0.2851296089367369,-4.17583210008059,4.5008814463156884e-05,0.0003060037393156164,11.177569166930104,12.368222540611558,28,166,1.1906533736814513,down_in_HCM
GSE141910,HCM_vs_Control,BAIAP2L2,0.9996750689568108,0.23940216296997632,4.17571444031682,4.5030140036941984e-05,0.00030603633718939314,6.696587685564404,5.696912616607598,28,166,0.9996750689568108,up_in_HCM
GSE141910,HCM_vs_Control,RASIP1,0.6218840891305124,0.14894472853923843,4.175267531987085,4.511122923130091e-05,0.00030647493092076104,12.161521068563207,11.539636979432695,28,166,0.6218840891305124,up_in_HCM
GSE141910,HCM_vs_Control,SPAG8,0.5847124323628253,0.14004753714262605,4.175099714658654,4.514171484286206e-05,0.0003065695403103101,9.61844338107839,9.033730948715561,28,166,0.5847124323628253,up_in_HCM
GSE141910,HCM_vs_Control,SLC25A5,0.30380510226486923,0.07277480569134434,4.174591733757155,4.523411445717786e-05,0.0003070844007868477,14.914963441492798,14.61115833922793,28,166,0.30380510226486923,up_in_HCM
GSE141910,HCM_vs_Control,ATP6V0D1-DT,0.5307895640159924,0.12715402398239886,4.1743827477254385,4.527218060585306e-05,0.0003072301611276238,7.710168015699653,7.179378451683652,28,166,0.5307895640159924,up_in_HCM
GSE141910,HCM_vs_Control,TKFC,0.4717535271928891,0.11302056432145911,4.174050359995572,4.5332787066194295e-05,0.0003075287236923617,11.165365116974828,10.693611589781943,28,166,0.4717535271928891,up_in_HCM
GSE141910,HCM_vs_Control,HEATR3,-0.2652338249664124,0.06355772800339751,-4.173116838793139,4.550341718993038e-05,0.0003085731730539125,11.691058629040185,11.956292454006604,28,166,0.2652338249664124,down_in_HCM
GSE141910,HCM_vs_Control,ALAD,-0.6103566786542599,0.14627569594546147,-4.172645870588303,4.558973410889859e-05,0.0003090453121779713,14.008499300095549,14.618855978749803,28,166,0.6103566786542599,down_in_HCM
GSE141910,HCM_vs_Control,NAAA,0.33465320784012403,0.08021828336540833,4.171782214731772,4.5748427807200306e-05,0.0003100075563670202,11.975512908190266,11.640859700350147,28,166,0.33465320784012403,up_in_HCM
GSE141910,HCM_vs_Control,PLEKHG5,0.5669559073408889,0.13592110672495628,4.171213147110072,4.585328034972174e-05,0.0003106043831373577,12.045800575638065,11.478844668297182,28,166,0.5669559073408889,up_in_HCM
GSE141910,HCM_vs_Control,SCN10A,-1.0462177842048683,0.25083410551811103,-4.170955070259885,4.590090750166163e-05,0.00031081327746095895,6.028136044758194,7.074353828963065,28,166,1.0462177842048683,down_in_HCM
GSE141910,HCM_vs_Control,CDADC1,-0.23369110461497505,0.05603221980834535,-4.170655837200465,4.595618907268232e-05,0.0003110738311892387,11.351782171039515,11.585473275654488,28,166,0.23369110461497505,down_in_HCM
GSE141910,HCM_vs_Control,RSU1,-0.3265394749872253,0.07829990641204242,-4.170368649853252,4.600930510328444e-05,0.0003113195414390003,13.410214312542953,13.736753787530173,28,166,0.3265394749872253,down_in_HCM
GSE141910,HCM_vs_Control,AGBL2,0.6888109380748189,0.16521903642454439,4.169077322935479,4.624886516843239e-05,0.00031282617495914823,5.979668844953652,5.290857906878834,28,166,0.6888109380748189,up_in_HCM
GSE141910,HCM_vs_Control,PODXL,-0.37681793483003795,0.09038850765084981,-4.168869966142153,4.628744379465181e-05,0.00031293579878188696,14.953474351790149,15.33029228662017,28,166,0.37681793483003795,down_in_HCM
GSE141910,HCM_vs_Control,CDR2,0.3474232072050923,0.08333872963042752,4.168808532908639,4.629887932067133e-05,0.00031293579878188696,11.514208241561258,11.166785034356174,28,166,0.3474232072050923,up_in_HCM
GSE141910,HCM_vs_Control,CYP2T1P,0.6655816867066736,0.15967746083375625,4.168288268308735,4.639583259734312e-05,0.00031347666017321653,8.414486937484263,7.748905250777588,28,166,0.6655816867066736,up_in_HCM
GSE141910,HCM_vs_Control,ACSL1,-0.4879653857937207,0.1170791682925287,-4.167824156168521,4.6482485365521815e-05,0.0003139475562101077,16.25426434880899,16.742229734602716,28,166,0.4879653857937207,down_in_HCM
GSE141910,HCM_vs_Control,LIMD1-AS1,0.675358205876501,0.16208388162898554,4.166720336957468,4.668919739257217e-05,0.0003152287058091497,6.963371023272738,6.288012817396241,28,166,0.675358205876501,up_in_HCM
GSE141910,HCM_vs_Control,PTGIR,0.843297081133955,0.20242447257322804,4.165983837892368,4.682760973921406e-05,0.00031604795446666783,10.58487869256796,9.74158161143401,28,166,0.843297081133955,up_in_HCM
GSE141910,HCM_vs_Control,PLAU,0.5852988483296414,0.14051186040420005,4.165476470427163,4.6923188747661494e-05,0.00031657762145971476,12.105758437222688,11.520459588893042,28,166,0.5852988483296414,up_in_HCM
GSE141910,HCM_vs_Control,CNTN4,0.6708301251386544,0.16106436501826454,4.164981652289026,4.7016583228330795e-05,0.00031709216951041454,9.191954625777045,8.521124500638392,28,166,0.6708301251386544,up_in_HCM
GSE141910,HCM_vs_Control,TTC23-AS1,-0.7642906526512532,0.18355841491277589,-4.163746200436696,4.725054471998804e-05,0.0003185514400340148,9.72781189832257,10.49210255097383,28,166,0.7642906526512532,down_in_HCM
GSE141910,HCM_vs_Control,TAF11,-0.21026445225160634,0.05049993859054619,-4.1636575829612745,4.726736918778364e-05,0.0003185514400340148,12.819739717034269,13.03000416928588,28,166,0.21026445225160634,down_in_HCM
GSE141910,HCM_vs_Control,FGFBP3,0.5910974125631676,0.14197326395143245,4.163441736222785,4.730837271838226e-05,0.0003187117555077914,7.946151299979469,7.355053887416297,28,166,0.5910974125631676,up_in_HCM
GSE141910,HCM_vs_Control,GSR,-0.2987166627046437,0.07175169553907298,-4.163200053467378,4.735432454667529e-05,0.00031890527840400127,13.198587389731514,13.497304052436164,28,166,0.2987166627046437,down_in_HCM
GSE141910,HCM_vs_Control,TENT5C,-0.5746782181435386,0.1380501563049618,-4.162821930270306,4.742630375666919e-05,0.000319273876889897,11.518961086785726,12.093639304929264,28,166,0.5746782181435386,down_in_HCM
GSE141910,HCM_vs_Control,ZNF582-DT,0.4070227684628792,0.09778855484838017,4.162274093261348,4.7530775027945833e-05,0.0003198608644465144,9.20748320536933,8.80046043690646,28,166,0.4070227684628792,up_in_HCM
GSE141910,HCM_vs_Control,SLC38A1,-0.5705384792510254,0.13707930948573138,-4.162104998861356,4.7563065331468695e-05,0.00031996185627960756,15.374617669742836,15.94515614899386,28,166,0.5705384792510254,down_in_HCM
GSE141910,HCM_vs_Control,TMEM230,-0.17309897417242193,0.041594428026720615,-4.161590443345481,4.7661453954729435e-05,0.00032050726373552706,14.187012768225499,14.360111742397915,28,166,0.17309897417242193,down_in_HCM
GSE141910,HCM_vs_Control,SEZ6L2,1.006942890356448,0.2420215185641759,4.160551079632371,4.786078508673872e-05,0.00032173083308307697,7.15741897593684,6.150476085580394,28,166,1.006942890356448,up_in_HCM
GSE141910,HCM_vs_Control,CHST14,0.2960736299542863,0.07116620572488966,4.160312144486545,4.790672099343177e-05,0.0003219227316702005,11.001118615000154,10.705044985045873,28,166,0.2960736299542863,up_in_HCM
GSE141910,HCM_vs_Control,SLC44A5,1.5632177781358458,0.3758220388610733,4.159462768264387,4.8070357075250545e-05,0.00032290512356099906,9.7711297898695,8.207912011733654,28,166,1.5632177781358458,up_in_HCM
GSE141910,HCM_vs_Control,FITM2,-0.3989473941551567,0.09596903743921105,-4.157042779634619,4.85395120598487e-05,0.0003259383339731516,15.34883154605536,15.747778940210512,28,166,0.3989473941551567,down_in_HCM
GSE141910,HCM_vs_Control,MMP2,0.4352824284929106,0.10472575111771618,4.1564030226303625,4.866426880795898e-05,0.00032665758101586097,15.127346363327058,14.692063934834147,28,166,0.4352824284929106,up_in_HCM
GSE141910,HCM_vs_Control,PTAFR,-0.5599042344677964,0.13473221469785004,-4.155681963095726,4.880524729036249e-05,0.00032747485957657237,9.884305977784988,10.444210212252779,28,166,0.5599042344677964,down_in_HCM
GSE141910,HCM_vs_Control,RASGRF2,-0.347019365042894,0.08350645147076392,-4.1555994648435925,4.882140184904336e-05,0.00032747485957657237,11.850768506781746,12.19778787182464,28,166,0.347019365042894,down_in_HCM
GSE141910,HCM_vs_Control,DBF4B,0.37528830612200936,0.09033095972844997,4.154592259953719,4.901904204028264e-05,0.00032868146515456444,10.352010842605935,9.976722536483932,28,166,0.37528830612200936,up_in_HCM
GSE141910,HCM_vs_Control,CCN5,-0.9081931383283852,0.21861394260956682,-4.15432395339199,4.9071819664029716e-05,0.00032891621920354166,11.238326935755438,12.146520074083828,28,166,0.9081931383283852,down_in_HCM
GSE141910,HCM_vs_Control,ZNF501,0.4620212436814896,0.11123870338844111,4.1534216923414675,4.924969872553921e-05,0.0003299890237082546,10.138865867435452,9.67684462375397,28,166,0.4620212436814896,up_in_HCM
GSE141910,HCM_vs_Control,MAPK15,1.0540572621810171,0.25378658168227886,4.153321484508646,4.926949247343587e-05,0.00033000221206972444,5.263633914313639,4.209576652132626,28,166,1.0540572621810171,up_in_HCM
GSE141910,HCM_vs_Control,MAMLD1,0.4110811015593363,0.09900547965714321,4.152104539899343,4.9510479214688485e-05,0.00033149638397885275,10.120117045735409,9.709035944176073,28,166,0.4110811015593363,up_in_HCM
GSE141910,HCM_vs_Control,KDR,-0.6904869990201423,0.16634079515089248,-4.151038224831027,4.972256260698265e-05,0.00033279602369597607,13.112584424578111,13.803071423598265,28,166,0.6904869990201423,down_in_HCM
GSE141910,HCM_vs_Control,VPS26A,-0.23515148217901688,0.05666613524372107,-4.1497709552209665,4.997574326190641e-05,0.0003343696910038574,13.379640081899804,13.614791564078825,28,166,0.23515148217901688,down_in_HCM
GSE141910,HCM_vs_Control,CDH19,-0.5989788109458946,0.144361578999754,-4.149156687645507,5.009890699932491e-05,0.0003350726391902103,13.57534441089224,14.174323221838145,28,166,0.5989788109458946,down_in_HCM
GSE141910,HCM_vs_Control,CD3G,1.0729957233609002,0.25862798320865915,4.148799793621772,5.017059915987445e-05,0.00033543095061276836,6.074922740626303,5.001927017265403,28,166,1.0729957233609002,up_in_HCM
GSE141910,HCM_vs_Control,ST3GAL5,-0.4412305587928843,0.10638657841660369,-4.147426915687155,5.0447294774667085e-05,0.00033715912208065403,10.537128981035092,10.978359539827983,28,166,0.4412305587928843,down_in_HCM
GSE141910,HCM_vs_Control,LDLRAP1,0.33084835748054037,0.07980967046725129,4.1454670285388415,5.084482566036012e-05,0.0003395876249431881,12.08932028919078,11.758471931710234,28,166,0.33084835748054037,up_in_HCM
