"feature_id","ensembl_gene_id","gene_symbol","cohort","disease","comparison","model","n_hcm","n_control","n_samples_model","mean_expression_hcm","mean_expression_control","log2FC","SE","moderated_t","p_value","FDR","B_statistic","average_expression","abs_log2FC"
"ENSG00000184787","ENSG00000184787","UBE2G2","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,11.8381656134098,12.1111547379785,-0.159312327011266,0.0425371115889445,-3.74525493293419,0.000237901586279075,0.00139814277841218,-0.220547983769608,14.8142353406384,0.159312327011266
"ENSG00000147231","ENSG00000147231","RADX","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,5.06109080365934,4.4399030175247,0.574661448480728,0.15344603680724,3.74503936652741,0.00023809199138797,0.00139886617840922,-0.221297355119956,8.79986752344651,0.574661448480728
"ENSG00000120963","ENSG00000120963","ZNF706","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,12.2061899615185,12.5073161714032,0.175053351345435,0.0467567285788754,3.74391786307572,0.000239084918065322,0.00140430290625083,-0.225195425708698,13.1942407867978,0.175053351345435
"ENSG00000122958","ENSG00000122958","VPS26A","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,10.310735623571,10.427401313878,-0.219918993402669,0.0587452844923637,-3.74360249172435,0.000239364837616555,0.00140554978539408,-0.22629139754695,13.5808521748983,0.219918993402669
"ENSG00000213139","ENSG00000213139","CRYGS","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,8.25200343407206,8.40466917258511,0.414806344230761,0.110826891228356,3.74283118143286,0.000240050748954507,0.00140917926949819,-0.228971502928148,9.8953343305911,0.414806344230761
"ENSG00000263327","ENSG00000263327","TAPT1-AS1","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,11.8446683645831,12.0187427190614,0.598863827581429,0.16000936569449,3.74267984240906,0.000240185549730821,0.00140957241145331,-0.229497311264643,8.8588013221471,0.598863827581429
"ENSG00000223558","ENSG00000223558","ENSG00000223558","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,13.0488797726912,13.6695436880626,0.828750391773008,0.221462055802782,3.74217781357106,0.000240633229805008,0.00141180100185711,-0.231241415671104,4.56780616213268,0.828750391773008
"ENSG00000128609","ENSG00000128609","NDUFA5","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,6.53247422492593,7.03301068358923,-0.343096378431646,0.0916883389159085,-3.74198488584591,0.00024080548126725,0.00141241284397819,-0.231911614471454,16.0914481338619,0.343096378431646
"ENSG00000143486","ENSG00000143486","EIF2D","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,15.8541111146144,16.0651579740265,0.207509474796685,0.0554576637322034,3.74176373167678,0.000241003077525285,0.00141317295543255,-0.232679830544313,12.8694324443646,0.207509474796685
"ENSG00000173166","ENSG00000173166","RAPH1","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,13.8508850829847,13.9609522665365,-0.459643375472701,0.122845231296114,-3.74164605840293,0.000241108278413819,0.00141339101092174,-0.233088572406768,12.7439850772305,0.459643375472701
"ENSG00000267546","ENSG00000267546","ENSG00000267546","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,13.8344100044427,13.4742959165935,0.603204390228056,0.161229416530938,3.74127999224205,0.000241435822300434,0.00141491196368452,-0.23436004390854,6.13189362779157,0.603204390228056
"ENSG00000114948","ENSG00000114948","ADAM23","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,13.5452401912951,13.6767001057414,-0.39359058138945,0.105284756513721,-3.7383434641667,0.000244078595311663,0.00142999641645663,-0.244555711617256,14.4824187453905,0.39359058138945
"ENSG00000124731","ENSG00000124731","TREM1","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,11.7496621574418,12.1599223616996,-0.867444886794374,0.232056739060638,-3.73807237965068,0.000244323935927247,0.00143103035865392,-0.245496572418183,8.27634470317554,0.867444886794374
"ENSG00000239998","ENSG00000239998","LILRA2","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,10.7263997321104,10.3552814558495,-0.752628500051742,0.201359323662368,-3.73773851820103,0.000244626412155416,0.00143239827303514,-0.246655233955858,8.15653015027414,0.752628500051742
"ENSG00000081052","ENSG00000081052","COL4A4","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,13.4370399850267,13.7214647498825,-0.551040222784415,0.147468494235559,-3.73666406265876,0.000245602266337555,0.00143770723852415,-0.250383510385578,12.4813041761516,0.551040222784415
"ENSG00000153975","ENSG00000153975","ZUP1","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,9.87810299695592,10.5574913377156,-0.243095259557147,0.0650617378520295,-3.73637820910996,0.000245862506574326,0.00143882533064519,-0.251375243867064,10.2672138031793,0.243095259557147
"ENSG00000134202","ENSG00000134202","GSTM3","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,6.74867713734802,6.59559864888303,-0.50322363033253,0.134692718995375,-3.73608636076172,0.000246128473374054,0.00143997629650513,-0.252387707959544,14.5517829247999,0.50322363033253
"ENSG00000232040","ENSG00000232040","SCAND3","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,9.08375197215775,9.3630754356081,-0.539527045779581,0.144435432817427,-3.73542028611198,0.000246736498578911,0.00144312726624496,-0.25469816132136,8.28224656204037,0.539527045779581
"ENSG00000174928","ENSG00000174928","MISO1","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,12.1490279781307,12.6170248538497,0.290306850174805,0.0777329241537325,3.73467039012535,0.000247422739012941,0.00144648911662294,-0.257298945011888,10.903996748521,0.290306850174805
"ENSG00000079841","ENSG00000079841","RIMS1","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,11.8547585332474,11.6661566081355,1.41748924339528,0.379551765781965,3.73464009704955,0.000247450498512802,0.00144648911662294,-0.257403997754254,5.78956464696733,1.41748924339528
"ENSG00000172476","ENSG00000172476","RAB40A","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,9.91232449749032,9.59572033048916,0.696497138329197,0.186546418105888,3.7336398382833,0.000248368755396163,0.00145144856745998,-0.260872361395997,5.86834401610336,0.696497138329197
"ENSG00000169413","ENSG00000169413","RNASE6","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,4.09482919582636,4.56990146576489,-0.652895659966306,0.174917857017182,-3.73258437474553,0.000249341183321668,0.00145672171228777,-0.264531275462369,10.9704315524507,0.652895659966306
"ENSG00000105926","ENSG00000105926","PALS2","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,13.3472283033599,13.6065431396092,-0.488821056526635,0.130973930266714,-3.73220117569356,0.000249695124887284,0.00145817860332672,-0.265859468190857,9.45565562190282,0.488821056526635
"ENSG00000196417","ENSG00000196417","ZNF765","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,6.1708587222665,7.43271493181935,-0.419929801489437,0.112516484363585,-3.73216248147676,0.00024973089116211,0.00145817860332672,-0.265993578303206,10.1980080808817,0.419929801489437
"ENSG00000137221","ENSG00000137221","TJAP1","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,13.5257865894501,13.7743992144191,0.286388607895067,0.0767370308891741,3.73207830139633,0.000249808718170729,0.00145822330682751,-0.266285333516824,12.2527062091101,0.286388607895067
"ENSG00000273290","ENSG00000273290","ENSG00000273290","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,13.6980751299558,13.5512035835656,-0.366494750682713,0.0982703059630994,-3.7294556793212,0.000252244925518656,0.00147203083324998,-0.275372090222107,11.2245937680662,0.366494750682713
"ENSG00000163605","ENSG00000163605","PPP4R2","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,15.089755946864,15.1881114921233,-0.379147492875628,0.101668669259194,-3.72924614473934,0.000252440532106651,0.00147275875848072,-0.276097839197502,13.9669637337882,0.379147492875628
"ENSG00000108309","ENSG00000108309","RUNDC3A","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,16.9301695006118,17.2853251679121,0.850550592138476,0.228083243160262,3.72912354434051,0.000252555049594064,0.00147301332742471,-0.276522464522499,6.1434863638343,0.850550592138476
"ENSG00000151014","ENSG00000151014","NOCT","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,13.1133322661161,13.2191015827941,-0.568073492102059,0.152378656306787,-3.72803846595382,0.000253570732401154,0.00147852227554107,-0.280280097387699,8.53086843456338,0.568073492102059
"ENSG00000164684","ENSG00000164684","ZNF704","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,13.1768525853653,13.174675601211,0.394530613297607,0.105850420330737,3.72724654342298,0.000254314443496436,0.00148244276305735,-0.28302193321657,13.7301221889701,0.394530613297607
"ENSG00000166803","ENSG00000166803","PCLAF","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,12.1142062527407,12.2683373834072,-1.16868654170012,0.313636426950784,-3.72624619232611,0.000255256841112143,0.00148736513448092,-0.286484681734667,6.18719323936226,1.16868654170012
"ENSG00000141258","ENSG00000141258","SGSM2","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,10.9940642417414,11.9039626843656,0.351876289077972,0.0944330546435454,3.72619831484,0.000255302027558512,0.00148736513448092,-0.286650391095861,12.7200013068157,0.351876289077972
"ENSG00000235978","ENSG00000235978","LOC124906209","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,10.0248211090807,9.72994888495638,0.848354202292522,0.227718117024139,3.72545765518776,0.000256002020848105,0.00149102522288242,-0.289213662948527,8.12105797346441,0.848354202292522
"ENSG00000106868","ENSG00000106868","SUSD1","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,12.387272056444,11.8573045493051,-0.458263793379932,0.123029829089494,-3.72481858075723,0.000256607463780048,0.00149413272760246,-0.291425015092432,10.5097905090585,0.458263793379932
"ENSG00000093183","ENSG00000093183","SEC22C","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,13.6825983639453,13.612525270933,-0.249572889235092,0.0670106212419184,-3.72437808529033,0.000257025565517718,0.00149614797675734,-0.292949045049695,13.401269784147,0.249572889235092
"ENSG00000130147","ENSG00000130147","SH3BP4","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,10.0643955520771,8.60317739907674,-0.363021941925697,0.0974815944202905,-3.72400496816387,0.000257380217767847,0.0014977928606647,-0.294239836962698,11.9948139127948,0.363021941925697
"ENSG00000264575","ENSG00000264575","ENSG00000264575","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,13.4038667076612,13.5787536339941,0.306940212586373,0.082429771400942,3.72365720988601,0.000257711182447381,0.00149929901524049,-0.295442799739119,8.74587655820156,0.306940212586373
"ENSG00000171617","ENSG00000171617","ENC1","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,7.4936568799104,8.02739878107851,0.528721556886156,0.142004611444699,3.7232703326121,0.000258079849582564,0.00150102360878121,-0.296780968520858,11.6368811142599,0.528721556886156
"ENSG00000183690","ENSG00000183690","EFHC2","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,11.2682473250229,11.180225385407,-0.694791654764688,0.186645324526872,-3.72252375743093,0.000258792693041583,0.00150474844826445,-0.299362955628784,11.1561819883447,0.694791654764688
"ENSG00000064995","ENSG00000064995","TAF11","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,10.8078754956709,10.9444300791029,-0.19654082699299,0.052815263434283,-3.72128839682002,0.000259976325619528,0.00151120783851732,-0.303634395582704,12.9996567225691,0.19654082699299
"ENSG00000177839","ENSG00000177839","PCDHB9","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,10.3879121691228,9.2785143696909,0.422539790022411,0.113558841587414,3.72088852013477,0.000260360552937032,0.0015130180790225,-0.305016765059129,7.67004888824032,0.422539790022411
"ENSG00000102543","ENSG00000102543","CDADC1","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,15.5351152078213,15.2851527060321,-0.214746740337609,0.0577194315249435,-3.72052763972226,0.000260707770691944,0.00151444025371453,-0.306264214554735,11.5517446626173,0.214746740337609
"ENSG00000196653","ENSG00000196653","ZNF502","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,14.7709557673656,14.8675740785849,0.254910555343467,0.0685154522846818,3.72048270635817,0.000260751033530177,0.00151444025371453,-0.306419527664281,10.7491883311976,0.254910555343467
"ENSG00000124356","ENSG00000124356","STAMBP","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,5.10755037878833,5.01059824074121,-0.189902594675739,0.0510502163553586,-3.71991752892553,0.000261295778469237,0.00151718009845465,-0.308372936723732,12.9315608802495,0.189902594675739
"ENSG00000168679","ENSG00000168679","SLC16A4","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,12.8821906459261,13.0523409008028,0.451000888464207,0.121244155078906,3.71977427011383,0.000261434028865296,0.0015175588139245,-0.30886803791145,9.66856469119233,0.451000888464207
"ENSG00000213625","ENSG00000213625","LEPROT","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,12.955017873635,13.2669600813616,-0.291488267627738,0.078365151174945,-3.71961596777897,0.000261586877234551,0.00151802203178196,-0.309415110204614,14.5490653203455,0.291488267627738
"ENSG00000154856","ENSG00000154856","APCDD1","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,11.8760817145683,11.4106282314963,-0.521408576952447,0.140249258441018,-3.71772787070905,0.000263416445328433,0.00152797030011402,-0.315938575923572,12.7708782722237,0.521408576952447
"ENSG00000229116","ENSG00000229116","ENSG00000229116","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,9.88107384064128,10.4997055523534,0.700643273989209,0.188461732206452,3.71769518292278,0.000263448226038619,0.00152797030011402,-0.316051488561884,7.81973397093869,0.700643273989209
"ENSG00000102554","ENSG00000102554","KLF5","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,8.57988421452088,8.42210352187201,0.725151691502535,0.195058766560104,3.71760625933771,0.000263534700354607,0.00152804537055499,-0.316358650829583,9.50782159184712,0.725151691502535
"ENSG00000116191","ENSG00000116191","RALGPS2","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,11.8496455851225,12.123150361369,-0.631371757289915,0.169838565908993,-3.71748167979839,0.000263655893638116,0.00152809830758927,-0.31678896617689,11.0592596972109,0.631371757289915
"ENSG00000153246","ENSG00000153246","PLA2R1","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,12.603911723424,12.8192717324229,0.505019099272641,0.135851102848346,3.71744570845632,0.000263690897022045,0.00152809830758927,-0.316913213958917,10.4303950939369,0.505019099272641
"ENSG00000159063","ENSG00000159063","ALG8","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,11.4395678920251,11.7049921004906,-0.217158439300388,0.0584187569391963,-3.71727251106031,0.000263859495295733,0.00152864905819365,-0.317511436527493,11.8902379438262,0.217158439300388
"ENSG00000112406","ENSG00000112406","HECA","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,13.7727256506666,13.8454024473835,-0.276991761015895,0.0745220637550401,-3.71690942331373,0.000264213272138883,0.00153014471156178,-0.318765460762863,14.1041063081008,0.276991761015895
"ENSG00000257242","ENSG00000257242","LINC01619","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,12.5787243791019,12.5700118936805,0.5353887645198,0.144043433352946,3.71685645126182,0.000264264923237343,0.00153014471156178,-0.318948405579208,7.74190871260791,0.5353887645198
"ENSG00000164949","ENSG00000164949","GEM","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,14.0085781097116,14.4936389067952,0.765356253607486,0.20593899226492,3.71642225296961,0.000264688653725766,0.00153217128497915,-0.320447872202472,11.981589252756,0.765356253607486
"ENSG00000034713","ENSG00000034713","GABARAPL2","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,9.39371085322538,6.97860291965153,0.225533374134223,0.0607231868620461,3.71412282175836,0.000266943371035184,0.00154479259077754,-0.32838623464824,15.2446529115658,0.225533374134223
"ENSG00000103351","ENSG00000103351","CLUAP1","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,12.3338051573205,12.4540051438368,0.294203344445675,0.0792472002397869,3.71247619544251,0.000268569113418469,0.00155376802504154,-0.334068296563251,11.8442451349763,0.294203344445675
"ENSG00000196812","ENSG00000196812","ZSCAN16","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,8.57625448747146,9.36898566153319,-0.284675415512879,0.0767282092364146,-3.71017932447424,0.000270852481977886,0.00156654200611813,-0.341990534948461,9.34002812545842,0.284675415512879
"ENSG00000136875","ENSG00000136875","PRPF4","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,7.75661228196632,7.54424027345701,-0.214861847007445,0.0579238882347854,-3.70938232144458,0.000271649076253913,0.0015707121462528,-0.3447385214173,12.1058218179792,0.214861847007445
"ENSG00000158458","ENSG00000158458","NRG2","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,13.2905814080257,13.0506804501621,0.47005768620399,0.126778999928824,3.70769359647804,0.00027334425305781,0.00158007424834335,-0.350559387223385,8.81565060358451,0.47005768620399
"ENSG00000135437","ENSG00000135437","RDH5","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,10.2577460932076,10.4434985686246,-0.719683853659696,0.194128157495732,-3.70726154795714,0.000273779554643892,0.00158215042409753,-0.352048246608716,9.57790289206497,0.719683853659696
"ENSG00000187555","ENSG00000187555","USP7","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,8.14568454943061,8.96220183361205,-0.212166498976913,0.0572311683349968,-3.70718447918131,0.000273857272483164,0.00158215957171883,-0.352313813425216,14.5172669650136,0.212166498976913
"ENSG00000109689","ENSG00000109689","STIM2","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,9.59837934188397,9.63499723012991,0.202463276613812,0.0546381799211093,3.70552747009771,0.000275533285501284,0.0015914000016682,-0.358022448680472,11.7094575038606,0.202463276613812
"ENSG00000272768","ENSG00000272768","ENSG00000272768","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,13.1717090968525,13.4701507331225,0.630946229762826,0.170283449931773,3.70527041832677,0.000275794151729888,0.00159246409199745,-0.35890783113235,7.14556050838877,0.630946229762826
"ENSG00000161573","ENSG00000161573","ENSG00000161573","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,13.2968750033072,13.3518327102341,0.895969776661501,0.241895013506489,3.70396133295019,0.000277126285741596,0.00159971148444336,-0.363415985810428,4.3961055351592,0.895969776661501
"ENSG00000125746","ENSG00000125746","EML2","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,15.9505130317429,15.8998894244409,0.314111494587963,0.0848217255736437,3.70319623261196,0.000277907668231591,0.0016037765213887,-0.366050156699266,11.8452815832652,0.314111494587963
"ENSG00000170855","ENSG00000170855","TRIAP1","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,14.4139151714622,14.316029416948,-0.271908719885137,0.0734435577260125,-3.70228142949605,0.000278844670529547,0.00160873711778859,-0.369199122088293,12.0590412463277,0.271908719885137
"ENSG00000271614","ENSG00000271614","ATP2B1-AS1","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,5.7728489178139,4.68460406270141,0.425084217637487,0.114821441824982,3.70213272783516,0.000278997262291264,0.0016089738244601,-0.36971092418144,7.3536959365062,0.425084217637487
"ENSG00000169249","ENSG00000169249","ZRSR2","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,10.3013201573001,10.7291298774824,0.240261902434014,0.0648989803659955,3.7020905579574,0.000279040549701853,0.0016089738244601,-0.369856061429872,11.6192623214542,0.240261902434014
"ENSG00000235770","ENSG00000235770","LINC00607","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,12.0148636002641,12.5704124487443,0.773708062768711,0.209035810255153,3.70131826611101,0.000279834430440825,0.00161270402987797,-0.372513826681615,6.28630542884468,0.773708062768711
"ENSG00000138442","ENSG00000138442","WDR12","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,12.6286919362675,12.3400059295805,-0.268850290260408,0.0726365184134798,-3.70131025182114,0.000279842679935516,0.00161270402987797,-0.372541404542181,12.6935047933521,0.268850290260408
"ENSG00000102218","ENSG00000102218","RP2","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,15.3922834037246,15.5534740525954,-0.604286730640684,0.16328188018907,-3.70088052600177,0.00028028535388303,0.00161480730220218,-0.374020052309112,10.8521290451271,0.604286730640684
"ENSG00000160211","ENSG00000160211","G6PD","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,13.4666379948358,13.725155474442,-0.598301875094406,0.161668396040507,-3.70079675278338,0.000280371728269795,0.00161485722981558,-0.374308291075401,10.5927218697564,0.598301875094406
"ENSG00000245651","ENSG00000245651","LOC283387","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,11.5597494912597,11.5640790542674,0.957954421344809,0.258861823665085,3.70064000856384,0.000280533406933869,0.00161534073967657,-0.37484758620829,4.05934240542268,0.957954421344809
"ENSG00000187210","ENSG00000187210","GCNT1","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,11.816755313867,11.641835919369,-0.440397837087824,0.11901190753323,-3.7004518809587,0.000280727573209602,0.00161601099691655,-0.37549483309061,9.68839804935178,0.440397837087824
"ENSG00000237949","ENSG00000237949","LOC102724768","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,10.5408647248694,10.6921925768008,-0.802582559369125,0.216944046455576,-3.69949105532828,0.000281721220992652,0.0016212818314728,-0.378800077812955,10.7301501810323,0.802582559369125
"ENSG00000100003","ENSG00000100003","SEC14L2","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,11.5969941173618,11.7489032055982,-0.878956410715824,0.23761374503586,-3.69909750205391,0.000282129176179674,0.00162318006926628,-0.380153688317847,7.53960044255106,0.878956410715824
"ENSG00000165923","ENSG00000165923","AGBL2","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,14.8745824955058,14.9069222493355,0.610688011776932,0.165129593043928,3.69823482587084,0.000283025374045323,0.00162788549627342,-0.383120391612587,5.39027391855974,0.610688011776932
"ENSG00000269038","ENSG00000269038","ENSG00000269038","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,11.2504678079661,10.6467808626363,0.704323252897017,0.190558153244919,3.69610662626317,0.000285247780189112,0.00164021420036246,-0.390436607612052,4.76235187503227,0.704323252897017
"ENSG00000185245","ENSG00000185245","GP1BA","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,10.2206711297573,10.4302781837643,0.897082964843922,0.242734344448236,3.69573974743088,0.000285632560421011,0.00164197240334966,-0.39169747622414,4.05938726657643,0.897082964843922
"ENSG00000169783","ENSG00000169783","LINGO1","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,13.8514168349885,14.1467286288668,0.706129841784722,0.191136672242253,3.6943713286467,0.000287072076811394,0.00164979115824601,-0.396399424599081,7.83908262821863,0.706129841784722
"ENSG00000185252","ENSG00000185252","ZNF74","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,9.998956733768,10.2665922739077,0.295181782337001,0.0799217364377374,3.69338549803608,0.000288113369092482,0.0016553176453168,-0.399785847759216,9.9087985150204,0.295181782337001
"ENSG00000151882","ENSG00000151882","CCL28","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,13.1913928501094,13.2024734051624,0.655519559520642,0.17749115979781,3.69325187951547,0.000288254778949091,0.00165567234973495,-0.400244779985079,6.85635745691326,0.655519559520642
"ENSG00000086619","ENSG00000086619","ERO1B","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,13.3684742871211,13.4340914371045,-0.391655862350941,0.106059808127186,-3.69278305577615,0.000288751458419094,0.00165806688516363,-0.401854909434172,12.2305759197571,0.391655862350941
"ENSG00000248367","ENSG00000248367","LOC124901151","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,14.1502643395731,14.3374343589707,0.886698491564981,0.240299835945719,3.68996711160999,0.000291751757853198,0.0016748323977755,-0.411522267551883,6.83970502875434,0.886698491564981
"ENSG00000130779","ENSG00000130779","CLIP1","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,13.8459571546081,13.5140751573138,-0.491585126925618,0.133257198423915,-3.68899491164294,0.000292794422932526,0.00168011443520241,-0.414858422156041,14.7320348510169,0.491585126925618
"ENSG00000256043","ENSG00000256043","CTSO","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,13.2154631498396,12.9586929880038,0.404486759281879,0.109647956860772,3.68895847093152,0.000292833573182385,0.00168011443520241,-0.41498345552967,12.4170355337781,0.404486759281879
"ENSG00000203593","ENSG00000203593","ENSG00000203593","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,11.2222463977323,11.5281652102494,0.870249950362868,0.235923564807423,3.68869447642175,0.000293117344539268,0.00168120321146651,-0.415889227060502,6.596691854355,0.870249950362868
"ENSG00000132854","ENSG00000132854","KANK4","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,16.4082004758067,16.5956132613681,1.12262026560862,0.304346011251961,3.68863143955984,0.000293185142118023,0.00168120321146651,-0.416105499743106,5.48981390881995,1.12262026560862
"ENSG00000165660","ENSG00000165660","ABRAXAS2","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,11.9267809706363,11.9850257860599,-0.252547573781686,0.0684713960387604,-3.68836606805452,0.000293470717573038,0.00168237654672698,-0.417015925654765,12.1999125953547,0.252547573781686
"ENSG00000180660","ENSG00000180660","MAB21L1","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,7.81664857109364,6.59045154700223,0.552913758545471,0.149921578706883,3.6880198522088,0.000293843687189675,0.00168405010024507,-0.418203623715937,7.12121596216505,0.552913758545471
"ENSG00000096696","ENSG00000096696","DSP","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,12.1775587058654,11.8180673263548,-0.500373410753422,0.135683585855582,-3.68779618844984,0.000294084872380783,0.00168496766830578,-0.418970853823118,16.6488593906628,0.500373410753422
"ENSG00000169313","ENSG00000169313","P2RY12","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,14.0196316866226,12.2985141786836,-0.981384211618875,0.266122936563757,-3.68770998956626,0.000294177873813647,0.00168503594148881,-0.419266529663799,8.12441627117289,0.981384211618875
