"mean_normalized_count","log2FC","SE","test_stat","p_value","FDR","gene_symbol","feature_id","cohort","disease","comparison","model","n_hcm","n_control","abs_log2FC"
11.583245036193,0.752947711511774,0.253744961573894,2.9673405408387,0.00300388051734993,0.00934113324685367,"RP11-24I21.1","RP11-24I21.1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.752947711511774
21.3411240882769,-0.440239947579052,0.148364525700794,-2.96728578141976,0.0030044156098442,0.00934121601551945,"RPL12L3","RPL12L3","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.440239947579052
2.7743338903187,-0.818110858459736,0.275710872382046,-2.96727819034318,0.0030044897944128,0.00934121601551945,"AC097523.1","AC097523.1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.818110858459736
17.8812388423015,0.613864350033965,0.206882973500688,2.967205757181,0.00300519773891103,0.00934251117902302,"RP5-908M14.10","RP5-908M14.10","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.613864350033965
2880.57408270613,-0.228297888834546,0.0769414069041123,-2.96716550971132,0.00300559117387248,0.0093428284439212,"PCDHGA9","PCDHGA9","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.228297888834546
224.646873270309,-0.313678515945168,0.105721939106296,-2.96701440208911,0.00300706873015761,0.00934651529311492,"RP11-485G4.2","RP11-485G4.2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.313678515945168
28.1656517517368,-0.452951594033831,0.152670462717519,-2.96685806783669,0.00300859809070154,0.00935036242902533,"RP11-796G6.1","RP11-796G6.1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.452951594033831
4.50066988602647,1.23494119362852,0.416253355755293,2.96680177241506,0.0030091489818576,0.00935110146352067,"ALDH3A1","ALDH3A1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.23494119362852
10052.9430832935,-0.579581938308345,0.19535761936435,-2.96677416624023,0.0030094191617412,0.00935110146352067,"HSPG2","HSPG2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.579581938308345
617.757897074234,0.177224469799019,0.0597422614270324,2.96648411971275,0.0030122591666721,0.00935901917831146,"LANCL2","LANCL2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.177224469799019
1904.45364334565,-0.415943734182075,0.140217540186843,-2.96641728009078,0.0030129139766597,0.00936014666675871,"LIFR","LIFR","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.415943734182075
23.3191482189584,-0.392799517756322,0.1324301524481,-2.96608823968743,0.00301613939130617,0.00936925919810513,"RP11-372E1.1","RP11-372E1.1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.392799517756322
2.14642544673386,-1.40558042130961,0.473898489637594,-2.96599472681271,0.00301705662475,0.00937120058277476,"ANKRD20A19P","ANKRD20A19P","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.40558042130961
4.84846839414481,-0.787418962453108,0.265490865149834,-2.96589851409281,0.00301800060554727,0.00937322466255984,"MIR6894","MIR6894","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.787418962453108
359.876154336425,0.160006235708077,0.0539550742052074,2.96554565191634,0.00302146498143262,0.00938307536703686,"TAF4","TAF4","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.160006235708077
2.84269988526479,0.98404830401608,0.331834813299006,2.96547638939072,0.00302214542175758,0.009384279566457,"AC079145.4","AC079145.4","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.98404830401608
192.253349573573,-0.202517313252158,0.0682968401316125,-2.96525158209214,0.00302435490898379,0.00939023102562761,"GMDS","GMDS","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.202517313252158
89.5874596847992,0.331726588808775,0.111876373142419,2.96511747289561,0.00302567368412132,0.0093934160541892,"RP11-355O1.11","RP11-355O1.11","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.331726588808775
1080.66274072109,0.152844475983942,0.0515545589433876,2.96471309456417,0.00302965335166593,0.00940486059326327,"TPGS2","TPGS2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.152844475983942
12.7373683961448,0.510681730626516,0.172269965708118,2.96442695932139,0.00303247222006504,0.00941234026327763,"C6orf195","C6orf195","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.510681730626516
137.543417828838,-0.434658151230064,0.146625570780186,-2.96440892892879,0.0030326499270185,0.00941234026327763,"AC090587.2","AC090587.2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.434658151230064
16.6117751335512,-0.533270832818761,0.179917750531146,-2.96397009880604,0.00303697795214386,0.00942486072953356,"CDC42BPG","CDC42BPG","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.533270832818761
3.07285565690906,1.09142071030331,0.368234639134582,2.9639273286955,0.00303740007966236,0.00942525850714156,"GTF2F2P1","GTF2F2P1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.09142071030331
4.16889050520413,-0.996200564770263,0.336127951331372,-2.96375401338806,0.00303911119502603,0.00942965563744094,"CH17-140K24.4","CH17-140K24.4","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.996200564770263
46.0897806439302,0.502119401570538,0.169435842053174,2.96347806630523,0.00304183739250854,0.00943667415084517,"CLDND2","CLDND2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.502119401570538
3.73039596172738,1.52567016849125,0.514826368203636,2.96346547635996,0.00304196182706885,0.00943667415084517,"CYP4F26P","CYP4F26P","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.52567016849125
6.65672726811266,-0.940741127653389,0.317471692287932,-2.96322837754044,0.00304430609501118,0.00944303285580326,"MYBL2","MYBL2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.940741127653389
0.703988150779313,2.04588955103663,0.690440986896745,2.96316352861971,0.00304494756286234,0.00944410898197118,"RP11-53L24.1","RP11-53L24.1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,2.04588955103663
14.5836519747069,-0.4845601293028,0.163530703239677,-2.96311408012849,0.00304543677669841,0.00944438288897624,"MATN1-AS1","MATN1-AS1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.4845601293028
2.69970496209766,1.19516114608547,0.403349511318444,2.96309060144589,0.00304566908585857,0.00944438288897624,"ABCB10P3","ABCB10P3","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.19516114608547
1404.97504128453,0.539094709529181,0.181938180986443,2.96306529287192,0.00304591951892787,0.00944438288897624,"PHLDA1","PHLDA1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.539094709529181
3014.44369235852,-0.219891966482573,0.0742124785055021,-2.96300529116906,0.00304651332203769,0.00944447437173664,"PCDHGA3","PCDHGA3","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.219891966482573
744.716533320088,0.217856035258853,0.0735254237180251,2.96300278519094,0.00304653812459057,0.00944447437173664,"ZNF652","ZNF652","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.217856035258853
4.34659216764211,0.838808371767558,0.283106632699871,2.96287078747745,0.00304784481306355,0.00944677971750952,"GAPDHP33","GAPDHP33","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.838808371767558
14.5812800157451,0.574347351592597,0.193848434759523,2.96286814131412,0.00304787101352408,0.00944677971750952,"ZNF114","ZNF114","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.574347351592597
941.897857755056,0.289166369325648,0.0976006163899986,2.96275146634504,0.00304902645177695,0.00944944753042491,"PDXP","PDXP","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.289166369325648
8.78826638511694,1.09160673040206,0.368455878267935,2.96265250410325,0.00305000679308463,0.00945157222513438,"CCDC178","CCDC178","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.09160673040206
1.31070730273796,1.89882519505154,0.641045045597128,2.96207763883863,0.00305570721981508,0.00946832202320744,"RP13-631K18.2","RP13-631K18.2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.89882519505154
10.8210624140285,-0.746700641196687,0.252090066113844,-2.96203913429686,0.00305608938203833,0.00946859116297971,"RP3-460G2.2","RP3-460G2.2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.746700641196687
26.6469741162763,0.449098530283476,0.151624699724615,2.96190878596389,0.0030573834285428,0.00947168191205642,"RP11-165J3.6","RP11-165J3.6","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.449098530283476
2319.24592415597,0.25307146765846,0.0854428743347441,2.96187914590735,0.00305767775298453,0.00947168191205642,"TUSC3","TUSC3","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.25307146765846
26.1643392300392,0.907448977144819,0.306413271421226,2.96151982234918,0.00306124787591975,0.00948118252720011,"SFTA1P","SFTA1P","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.907448977144819
31.8011810873332,-0.730598365263996,0.246698815951021,-2.96149927776324,0.00306145211514249,0.00948118252720011,"CAPN12","CAPN12","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.730598365263996
27.0982257821442,0.433137244896677,0.14625696260998,2.96148119834619,0.0030616318577417,0.00948118252720011,"RP11-676J12.4","RP11-676J12.4","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.433137244896677
0.84908158986379,-1.36679671032053,0.461551252718911,-2.96131080192934,0.00306332638383065,0.00948551397113917,"SFTPB","SFTPB","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.36679671032053
4.94484170565074,0.924501004415895,0.312235311997098,2.96091111060651,0.00306730451521526,0.00949691502277542,"RP11-29B2.6","RP11-29B2.6","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.924501004415895
9.08471955695942,0.632829315763146,0.213733902291114,2.96082796870105,0.00306813261906208,0.00949856177441408,"RP4-794I6.4","RP4-794I6.4","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.632829315763146
85.8968604933577,0.361043789154593,0.121941431830563,2.96079670161869,0.00306844409589001,0.00949860894869831,"RP11-299M14.2","RP11-299M14.2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.361043789154593
2873.65312017242,-0.211121060700132,0.0713069661215157,-2.96073542576971,0.00306905459807355,0.00949958168091808,"RNPS1","RNPS1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.211121060700132
12.1048437403556,-0.506003471107027,0.170928771789443,-2.96031771485695,0.00307321927837386,0.00951146146652966,"RP11-488L18.8","RP11-488L18.8","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.506003471107027
5.14575285379814,0.806374477408724,0.272397031319994,2.96029098959397,0.00307348591113753,0.00951146146652966,"RP11-1072A3.4","RP11-1072A3.4","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.806374477408724
13.0831943990416,-0.510548493749329,0.172480348884911,-2.96003861918204,0.0030760048021501,0.00951833796334112,"RP11-392P7.1","RP11-392P7.1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.510548493749329
1946.46189834225,-0.284378316130751,0.0960746318578884,-2.95997299840189,0.00307666006676751,0.00951944691506644,"ATXN2L","ATXN2L","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.284378316130751
11.3950012553552,0.817731775421835,0.276267103469172,2.95993176586471,0.00307707186461055,0.00951980241864847,"CTD-3025N20.3","CTD-3025N20.3","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.817731775421835
14097.3022708144,0.232135483606191,0.0784276353069729,2.9598684532256,0.00307770427882209,0.00952084032765573,"IMMT","IMMT","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.232135483606191
8.66842702848438,0.5955233407899,0.201229772811497,2.95941963492529,0.00308219081256243,0.00953379955759231,"RP1-122P22.4","RP1-122P22.4","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.5955233407899
1422.90247810602,-0.374890229236082,0.126684726640476,-2.95923778009956,0.00308401038976245,0.00953850768181184,"MTSS1L","MTSS1L","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.374890229236082
2024.93080119398,-0.246641842627134,0.083347609354719,-2.95919516512406,0.00308443692227287,0.00953890677814018,"GSK3A","GSK3A","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.246641842627134
410.798627955369,0.339939506088673,0.114882420046959,2.95902111001597,0.00308617959526085,0.00954337569123772,"CTD-2373N4.3","CTD-2373N4.3","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.339939506088673
0.847608551118455,-1.37949977881834,0.466224170653714,-2.95887657837234,0.00308762735592553,0.00954615168905409,"BMS1P15","BMS1P15","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.37949977881834
11.5762664308211,-1.00239835820322,0.338777190153952,-2.95887204728186,0.00308767275346744,0.00954615168905409,"FCER2","FCER2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.00239835820322
270.409323545278,0.237366410206848,0.0802228771707076,2.95883691258981,0.00308802479284235,0.0095463196064112,"FRAT2","FRAT2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.237366410206848
27.126640056877,0.63726442585661,0.215379486381744,2.95879815001093,0.00308841322504908,0.00954659998534405,"RP11-458F8.2","RP11-458F8.2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.63726442585661
15.8590134653198,-0.423557241687853,0.143182530399964,-2.9581628464359,0.00309478582985743,0.00956537621443499,"PABPC1P3","PABPC1P3","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.423557241687853
2905.25323037806,-0.226719177644289,0.0766429237495553,-2.95812276662533,0.00309518826430703,0.00956569797655333,"PCDHGA7","PCDHGA7","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.226719177644289
623.152258922133,0.254491840342689,0.08603403819019,2.95803667590378,0.00309605284768941,0.00956744781306026,"LMLN","LMLN","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.254491840342689
3083.47880883376,-0.289524659433493,0.0978840004401073,-2.95783435629652,0.00309808554993445,0.00957280669491164,"PPA1","PPA1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.289524659433493
126.513675148876,0.695317247221578,0.235081859367119,2.95776649501366,0.00309876762376815,0.0095739916254097,"GPC6","GPC6","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.695317247221578
377.569443800957,-0.210955297125181,0.0713377568284823,-2.95713387277346,0.00310513270152655,0.0095927329166343,"FADD","FADD","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.210955297125181
444.150735386401,0.33115407507042,0.112004753898677,2.95660731838215,0.00311043967396756,0.00960820209114603,"RP3-368A4.5","RP3-368A4.5","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.33115407507042
9187.04402855636,-0.330933262733107,0.111934971800178,-2.95647783182433,0.00311174599358206,0.00961131138986757,"RPL29","RPL29","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.330933262733107
11.3380667492899,0.629461765961817,0.212915986300626,2.95638564721509,0.00311267629887333,0.0096132587986009,"RP11-477H21.2","RP11-477H21.2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.629461765961817
4.58733806673765,-0.982479108467112,0.332331238932929,-2.95632487521101,0.00311328973425793,0.00961422729839607,"AC004538.3","AC004538.3","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.982479108467112
1.42431729451981,1.53552049405182,0.519455195590834,2.95602105260551,0.0031163581868025,0.00962255311977741,"AC007879.6","AC007879.6","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.53552049405182
195.903869463328,0.279258847647849,0.0944719177680974,2.9559985045858,0.00311658602011254,0.00962255311977741,"NAP1L5","NAP1L5","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.279258847647849
42.3518392206362,0.597864924960769,0.202264361298142,2.95585896162648,0.00311799635025709,0.00962520108282977,"C1orf127","C1orf127","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.597864924960769
19.7016930497102,0.701942307430383,0.237476175658643,2.95584306713521,0.00311815702930833,0.00962520108282977,"LINC01474","LINC01474","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.701942307430383
2.03309829926152,-1.18443076181253,0.400712293338437,-2.9558133890646,0.00311845706819225,0.00962520108282977,"FARP1-AS1","FARP1-AS1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.18443076181253
738.675463385581,0.284237536797078,0.0961628090586595,2.95579486060658,0.00311864440024696,0.00962520108282977,"ZDHHC14","ZDHHC14","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.284237536797078
1.13477317007371,1.80506126318336,0.61072968918446,2.9555813237011,0.00312080410665477,0.00963093964155714,"RPL22P19","RPL22P19","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.80506126318336
33.4323519488563,-1.33012097412745,0.450055556711027,-2.95545950781694,0.00312203675988841,0.00963381644394784,"FAM81B","FAM81B","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.33012097412745
4.33481285134812,-0.859067521325136,0.290716808829557,-2.95499776839114,0.00312671312574948,0.0096473180970007,"RP11-20B7.1","RP11-20B7.1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.859067521325136
1.4454539297652,-1.12600835893609,0.381075943762136,-2.95481354141561,0.00312858070580277,0.00965215161655539,"PPP1R12BP2","PPP1R12BP2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.12600835893609
10.628394669864,-0.612133339928245,0.207189009829468,-2.95446819516188,0.00313208435447479,0.00966157366976459,"RPS26P3","RPS26P3","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.612133339928245
398.431040035825,0.183484055669363,0.0621042365629219,2.95445312307258,0.0031322373470934,0.00966157366976459,"MTHFSD","MTHFSD","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.183484055669363
0.390779261606158,-2.37754445180423,0.804834624150258,-2.95407824224068,0.00313604485173409,0.00967238766121602,"IGLV1-41","IGLV1-41","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,2.37754445180423
7.65022887265353,-2.65854030040063,0.899974125115728,-2.95401859476656,0.0031366510546051,0.00967332686494738,"SNORD3D","SNORD3D","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,2.65854030040063
13.2152984047291,-0.532665213800852,0.180335109211192,-2.95375213473847,0.00313936041757318,0.00968075133959094,"AC009133.12","AC009133.12","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.532665213800852
959.33663342638,-0.274152256458032,0.0928212364644754,-2.95355100729514,0.00314140689218748,0.0096861304539955,"FAM49B","FAM49B","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.274152256458032
665.829179692548,0.213667416765098,0.072345862612806,2.95341584229417,0.00314278288118643,0.00968944137522709,"GTF2H3","GTF2H3","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.213667416765098
778.488381416114,0.295099995380624,0.0999202773364674,2.95335444663466,0.00314340807466177,0.00969043712200318,"FCHO2","FCHO2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.295099995380624
1.05760609868546,1.84480284131871,0.624685389118955,2.95317110573145,0.00314527571433072,0.00969526249801003,"NAMA_2","NAMA_2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.84480284131871
1470.67878847249,0.35428754818626,0.119970966274639,2.95311073326876,0.00314589093214069,0.00969622674691522,"TCP11L2","TCP11L2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.35428754818626
38.8531310506039,0.449454730131774,0.152201647190633,2.95302145822923,0.0031468008789825,0.00969809913338091,"GINS2","GINS2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.449454730131774
20330.4604253539,-0.315211922996534,0.106751125034039,-2.95277378009856,0.00314932662516143,0.0097042768895386,"AQP1","AQP1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.315211922996534
909.071616265343,-0.182333985986549,0.0617502418374026,-2.95276553680002,0.00314941071957768,0.0097042768895386,"MED20","MED20","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.182333985986549
2.83634825223425,1.20746838807601,0.408975306554282,2.95242370071003,0.00315289978023272,0.00971409422056133,"DLX4","DLX4","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.20746838807601
643.777772053928,-0.308599299609487,0.104532279859447,-2.95219141899926,0.00315527264884068,0.00972047100426861,"ZC3HAV1","ZC3HAV1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.308599299609487
912.921153094401,-0.290223968126504,0.0983119686656942,-2.95207157445294,0.00315649755461321,0.00972331036517609,"TAF9","TAF9","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.290223968126504
14.8795213441445,0.606978515566138,0.2056163779505,2.9519949802455,0.00315728063483563,0.00972478830695192,"RP11-480I12.5","RP11-480I12.5","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.606978515566138
2988.01898778406,-0.221790200488873,0.0751344454939096,-2.95191105798274,0.00315813883858551,0.0097264973317074,"RHEB","RHEB","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.221790200488873
44.6108467962767,-0.423403258322218,0.143452258752955,-2.95152730255281,0.00316206589870032,0.00973765664386546,"SLX1A-SULT1A3","SLX1A-SULT1A3","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.423403258322218
3.98504534867074,0.936420396133459,0.317301484025596,2.95120080830734,0.00316541049537733,0.00974702027501955,"AC069257.6","AC069257.6","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.936420396133459
2320.52560036239,-0.330163408602371,0.111900721868043,-2.95050293769964,0.00317257027445446,0.00976812879586209,"ANKRD9","ANKRD9","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.330163408602371
3.19997481958949,1.13332771358809,0.3842496978487,2.94945635594055,0.00318333531293721,0.00980033254671326,"CTD-2193G5.1","CTD-2193G5.1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.13332771358809
24.2542381056023,-0.376060374591828,0.127505381547154,-2.94936864647358,0.00318423899420505,0.00980217349368189,"FAM24B","FAM24B","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.376060374591828
14.5756958142735,-0.541745143011273,0.183692782591072,-2.94919122771024,0.00318606767607311,0.00980686128113738,"RP11-439E19.9","RP11-439E19.9","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.541745143011273
6.73905704688716,0.76076559887561,0.257970823369719,2.94903737150652,0.00318765426995056,0.00981080308232816,"RP11-235E17.3","RP11-235E17.3","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.76076559887561
139.850169054314,0.328699199693441,0.111471869785899,2.94871881421531,0.00319094158130663,0.00981997800777576,"RP11-490H24.5","RP11-490H24.5","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.328699199693441
735.380894758157,-0.177562942975047,0.0602216303570909,-2.94849113054841,0.00319329302684588,0.00982627136399099,"LSM8","LSM8","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.177562942975047
415.576757936085,-0.298710314312384,0.101314838478157,-2.94833727022904,0.00319488294204377,0.00982997214641873,"RP11-385D13.1","RP11-385D13.1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.298710314312384
50.3550473042565,-0.349989696420734,0.118708362943202,-2.94831541555496,0.00319510883576522,0.00982997214641873,"MCTS2P","MCTS2P","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.349989696420734
58.9002770794742,0.45461598077713,0.154219208922527,2.94785574347946,0.0031998634605293,0.00984365556926138,"PIK3CG","PIK3CG","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.45461598077713
3.32238103704461,-0.879613345070386,0.298395501987729,-2.94781033631853,0.003200333479912,0.00984415701265333,"GCSAML","GCSAML","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.879613345070386
5685.44205751318,0.527262026501054,0.178878584995848,2.9475972571747,0.00320253994888769,0.00984878718789119,"PTPN3","PTPN3","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.527262026501054
774.112649736373,-0.267289472341848,0.0906804731624893,-2.94759679807686,0.00320254470441638,0.00984878718789119,"CD58","CD58","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.267289472341848
1556.82515204727,-0.585324333458204,0.198578199529655,-2.94757599194967,0.00320276022979483,0.00984878718789119,"HLA-DRB5","HLA-DRB5","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.585324333458204
130.957298496668,-0.315582503596338,0.107074649425652,-2.94731297547198,0.0032054858905025,0.00985622358966938,"FTH1P7","FTH1P7","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.315582503596338
11.506140282827,-0.552005365638723,0.187302070729417,-2.94713968451619,0.00320728287349632,0.0098608033421983,"SNORA45B","SNORA45B","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.552005365638723
1583.93066828077,0.264500291453218,0.089752186748894,2.9470066528098,0.00320866300117547,0.00986358327450867,"CEP63","CEP63","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.264500291453218
688.779390348574,-0.286753843959676,0.097303869325118,-2.94699322800367,0.0032088023059007,0.00986358327450867,"RP11-632C17__A.1","RP11-632C17__A.1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.286753843959676
40.8970577982975,0.624598779580913,0.211947650289618,2.94694835600878,0.0032092679675895,0.0098640690292168,"GZMA","GZMA","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.624598779580913
4.74397634432032,0.947625814011764,0.321594885646382,2.94664454040401,0.00321242245173063,0.00987281831614022,"RTKN2","RTKN2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.947625814011764
0.786969986091527,-1.56195588096299,0.530139722895803,-2.94630983777458,0.00321590090326918,0.00988256148767711,"FDPSP1","FDPSP1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.56195588096299
4856.39220485074,-0.169765507077958,0.0576203015876095,-2.9462793911246,0.00321621749528229,0.00988258723226943,"EIF3D","EIF3D","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.169765507077958
880.87418904256,-0.369171480205431,0.125310398748597,-2.94605622432084,0.00321853890764718,0.00988877266527396,"PTPN23","PTPN23","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.369171480205431
